booked_today_list,delivery,expensive,genre,location,num_reviews_list,rating_list,rest_name
,Delivery,  $    $      ,Korean,Midtown West,(46),4.2 stars out of 5,New York Kimchi
,Delivery,  $    $      ,Italian,Hell's Kitchen,(64),4.3 stars out of 5,Nittis
,Delivery,  $    $    $    $  ,American,Theater District / Times Square,(63),4.4 stars out of 5,Paradise Club
,Delivery,  $    $    $    ,Indian,Kips Bay,(2),4.3 stars out of 5,Mughlai Indian Cuisine
,Delivery,  $    $      ,Tapas / Small Plates,Rockefeller Center Midtown,(246),4 stars out of 5,48 Lounge
,Delivery,  $    $      ,Mexican,Midtown West,(601),4.1 stars out of 5,Margarita Saloon Bar and Grill
,Delivery,  $    $      ,Italian,Murray Hill,(311),4.5 stars out of 5,Patrizia's of 2nd Avenue
,Delivery,  $    $      ,American,Hell's Kitchen,(701),4.2 stars out of 5,The New York Beer Company
,Delivery,  $    $      ,Indian,Midtown East,(597),4.1 stars out of 5,1 Darbar
,Delivery,  $    $    $    ,Contemporary American,Theater District / Times Square,(1),5 stars out of 5,The Bar at 701West
,Delivery,  $    $      ,Italian,Theater District / Times Square,,,Secret Room NYC
,Delivery,  $    $    $    ,American,Theater District / Times Square,(2212),4.5 stars out of 5,Bobby Van's Grill - 50th Street
,Delivery,  $    $      ,Cocktail Bar,Midtown West,(155),4.4 stars out of 5,The Polynesian
,Delivery,  $    $    $    ,Contemporary American,Midtown East,(71),4.2 stars out of 5,The Parlour @ InterContinental New York Barclay
,Delivery,  $    $      ,Italian,Midtown West,(784),4.3 stars out of 5,Pasta Lovers Trattoria
,Delivery,  $    $    $    ,Greek,Gramercy / Flatiron,(2152),4.6 stars out of 5,Periyali
,Delivery,  $    $    $    ,French,Theater District / Times Square,,,Brasserie Athenee
,Delivery,  $    $      ,American,Theater District / Times Square,(1),4.2 stars out of 5,Friedman's - Theater District
,Delivery,  $    $      ,American,Chelsea,(47),4.2 stars out of 5,The Copper Still - West
,Delivery,  $    $    $    ,Italian,Chelsea,(84),4.2 stars out of 5,Arte Cafe - Chelsea
,Delivery,  $    $      ,Indian,Theater District / Times Square,(2),3.5 stars out of 5,India at Time Square
,Delivery,  $    $    $    ,Mediterranean,Chelsea,(32),4.1 stars out of 5,Champignon
,Delivery,  $    $      ,Japanese,Gramercy / Flatiron,(215),4.5 stars out of 5,Natsumi Tapas
,Delivery,  $    $      ,Chinese (Shanghai),Chelsea,(8),3.9 stars out of 5,Baodega
,Delivery,  $    $      ,Italian,Theater District / Times Square,(18092),4.6 stars out of 5,Carmine's - 44th Street - NYC
,Delivery,  $    $      ,Irish,Theater District / Times Square,(371),4.4 stars out of 5,The Mean Fiddler
,Delivery,  $    $    $    ,American,Gramercy / Flatiron,(513),4.5 stars out of 5,Harding's
,Delivery,  $    $      ,Italian,Gramercy / Flatiron,(593),4.6 stars out of 5,Bread & Tulips
,Delivery,  $    $      ,American,Theater District / Times Square,(178),3.5 stars out of 5,Buffalo Wild Wings - Times Square
,Delivery,  $    $    $    ,Pub,Midtown East,(17),4.6 stars out of 5,Blackwell's
,Delivery,  $    $      ,Contemporary American,Chelsea,,,Merchants NY
,Delivery,  $    $    $    ,Italian,Hell's Kitchen,(106),4.3 stars out of 5,Don Giovanni's - Times Square
,Delivery,  $    $    $    ,Mexican,Kips Bay,(7),4.4 stars out of 5,Mexico Lindo
,Delivery,  $    $    $    $  ,Italian,Gramercy / Flatiron,(127),4.5 stars out of 5,Il Mulino Prime - Gramercy
,Delivery,  $    $    $    $  ,French / Japanese,Midtown West,(22),5 stars out of 5,Chef's Table at Brooklyn Fare
,Delivery,  $    $    $    $  ,Contemporary American,Rockefeller Center Midtown,(93),4.5 stars out of 5,Spring Brunch at the Rainbow Room
,Delivery,  $    $    $    $  ,Contemporary American,Rockefeller Center Midtown,(75),3.7 stars out of 5,Gallery Bar Pop Up
,Delivery,  $    $    $    ,Italian,Midtown West,(2331),4.6 stars out of 5,Casa Nonna - Midtown
,Delivery,  $    $    $    ,Seafood,Midtown East,,,Ammos Estiatorio
,Delivery,  $    $      ,Indian,Theater District / Times Square,(1517),4.3 stars out of 5,Utsav Indian Bar and Grill
,Delivery,  $    $      ,Cocktail Bar,Theater District / Times Square,(18),4.1 stars out of 5,Fashion Bar & Restaurant
,Delivery,  $    $      ,"Global, International",Midtown West,(275),4.6 stars out of 5,Buenavista Restaurant & Bar
,Delivery,  $    $    $    ,Italian,Midtown East,(16),4.7 stars out of 5,Osteria Delbianco
,Delivery,  $    $    $    ,Italian,Theater District / Times Square,(3908),4.3 stars out of 5,Barbetta Restaurant
,Delivery,  $    $    $    ,Steakhouse,Midtown West,(904),4.2 stars out of 5,Frankie and Johnnie's Steakhouse - 46th Street
,Delivery,  $    $      ,Creative Japanese,Gramercy / Flatiron,(13),4.1 stars out of 5,Norikoh- 24th street
,Delivery,  $    $      ,American,Midtown East,(101),4.5 stars out of 5,The Perfect Pint - East
,Delivery,  $    $      ,Italian,Midtown East,,,Cafe Rustico Ii Incorporated
,Delivery,  $    $      ,American,Garment District / Flower District,,,Metro Grill
,Delivery,  $    $      ,English,Garment District / Flower District,,,Brendan's Bar & Grill
,Delivery,  $    $    $    ,Kosher,Garment District / Flower District,,,Hyo Dong Gak
,Delivery,  $    $      ,American,Midtown East,,,Paul's Dancing Cafe
,Delivery,  $    $      ,Kosher,Garment District / Flower District,,,Hanbat Restaurant
,Delivery,  $    $      ,Kosher,Garment District / Flower District,,,Cho Dang Gol Korean Restaurant
,Delivery,  $    $      ,Korean,Midtown West,,,YOON Haeundae Galbi
,Delivery,  $    $      ,American,Midtown West,,,Denny's New Fashion
,Delivery,  $    $      ,Contemporary American,Midtown East,(14),3.7 stars out of 5,Suite 36 Restaurant & Sports Lounge
,Delivery,  $    $    $    ,Sushi,Theater District / Times Square,,,Toyama Sushi
,Delivery,  $    $      ,Ramen,Midtown West,,,Tonchin
,Delivery,  $    $    $    ,Steak,Midtown West,(8958),4.6 stars out of 5,Keen's Steakhouse
,Delivery,  $    $      ,American,Midtown East,(152),3.9 stars out of 5,Heartland Brewery - Empire State Building
,Delivery,  $    $      ,Gastro Pub,Midtown West,(15),3.9 stars out of 5,McGettigan's
,Delivery,  $    $      ,Italian,Midtown East,,,Blake & Todd Restaurant & Caterers
,Delivery,  $    $      ,American,Midtown East,,,Bay Ridge Diner
,Delivery,  $    $      ,Grill,Midtown East,,,Skylark
,Delivery,  $    $      ,Mexican,Midtown East,,,Tacos Tijuana
,Delivery,  $    $      ,Sushi,Midtown East,,,Yashin
,Delivery,  $    $    $    $  ,Bar / Lounge / Bottle Service,Midtown West,(101),4 stars out of 5,Monarch Rooftop Lounge
,Delivery,  $    $      ,English,Garment District / Flower District,,,Jack Demsey's
,Delivery,  $    $      ,American,Midtown East,,,W Cafe
,Delivery,  $    $      ,American,Garment District / Flower District,(3),4.3 stars out of 5,Foley's NY
,Delivery,  $    $      ,Steakhouse,Midtown West,,,Rick's Cabaret International
,Delivery,  $    $    $    $  ,Contemporary American,Midtown East,(2),5 stars out of 5,"Private Dining at The Langham, New York, Fifth Avenue"
,Delivery,  $    $    $    ,Greek,Midtown East,(135),4.3 stars out of 5,Avaton Estiatorio
,Delivery,  $    $      ,Mexican,Midtown East,(17),4.1 stars out of 5,Tacombi - Empire State Building
,Delivery,  $    $      ,American,Midtown East,,,Blacksmith Cafe & Delicatessen
,Delivery,  $    $      ,Korean,Midtown West,(13),3.9 stars out of 5,Maru Karaoke Lounge
,Delivery,  $    $    $    $  ,American,Garment District / Flower District,,,Chorus NYC
,Delivery,  $    $    $    ,Kosher,Garment District / Flower District,,,Wonjo
,Delivery,  $    $    $    ,Bar / Lounge / Bottle Service,Midtown West,(1),4.3 stars out of 5,Stanford West Whiskey Bar
,Delivery,  $    $    $    $  ,Comfort Food,Murray Hill,(9),3.5 stars out of 5,Slattery's Mid Town Pub
,Delivery,  $    $      ,Kosher,Garment District / Flower District,,,Shilla - NY
,Delivery,  $    $      ,Gastro Pub,Midtown West,(18),3.8 stars out of 5,5th & MAD
,Delivery,  $    $      ,Barbecue,Garment District / Flower District,,,Jongro Bbq
,Delivery,  $    $      ,Kosher,Garment District / Flower District,,,Kun Jip
,Delivery,  $    $    $    ,Korean,Garment District / Flower District,,,Pocha 32
,Delivery,  $    $      ,American,Midtown West,,,Hanok Restaurant
,Delivery,  $    $      ,Korean,Midtown West,,,Bookchangdong
,Delivery,  $    $      ,Grill,Midtown West,,,5 Bar Karaoke
,Delivery,  $    $      ,American,Midtown West,,,Mk
,Delivery,  $    $      ,Grill,Midtown East,,,The Ginger Man
,Delivery,  $    $      ,Hawaiian,Midtown West,,,Pokeworks
,Delivery,  $    $      ,Grill,Garment District / Flower District,,,Jimmy's American Grill And Bar
,Delivery,  $    $      ,Chinese,Midtown West,(104),4.1 stars out of 5,Red Peony
,Delivery,  $    $    $    $  ,Italian,West Village,(35),4.5 stars out of 5,Piccolo Angolo
,Delivery,  $    $      ,Italian,NoHo,(278),4.4 stars out of 5,Misirizzi
,Delivery,  $    $    $    ,American,Greenwich Village,(370),4.4 stars out of 5,Society Cafe
,Delivery,  $    $      ,Italian,East Village,(570),4.6 stars out of 5,Porsena
,Delivery,  $    $      ,Italian,Hell's Kitchen,(548),4.7 stars out of 5,kilo
,Delivery,  $    $      ,American,Hell's Kitchen,(30),3.6 stars out of 5,Sall Restaurant & Lounge
,Delivery,  $    $    $    $  ,Sushi,Columbus Circle,,,Blue Ribbon Sushi Bar & Grill
,Delivery,  $    $      ,Italian,Midtown East,(256),4.2 stars out of 5,Angelo Bellini Italian Restaurant
,Delivery,  $    $      ,Italian,Midtown West,(1455),4.6 stars out of 5,PizzArte
,Delivery,  $    $    $    $  ,American,Greenwich Village,(6074),4.5 stars out of 5,"One if by Land, Two if by Sea"
,Delivery,  $    $      ,French,Greenwich Village,,,LENA - Greenwich Village
,Delivery,  $    $    $    $  ,Japanese,Midtown West,(658),4.7 stars out of 5,Yakitori Tori Shin
,Delivery,  $    $    $    ,American,Greenwich Village,(1897),4.6 stars out of 5,North Square
,Delivery,  $    $    $    ,Mediterranean,Upper East Side,(155),4.5 stars out of 5,ZAVÕ Mediterranean Restaurant
,Delivery,  $    $    $    ,Italian,West Village,(199),4.5 stars out of 5,Sotto 13
,Delivery,  $    $      ,Georgian,Greenwich Village,(140),4.4 stars out of 5,Old Tbilisi
,Delivery,  $    $    $    ,Contemporary American,West Village,(912),4.6 stars out of 5,Cafe Clover
,Delivery,  $    $      ,American,Lincoln Square,(7772),4.5 stars out of 5,The Smith- Lincoln Square
,Delivery,  $    $      ,Mexican,East Village,(659),4.6 stars out of 5,La Palapa
,Delivery,  $    $      ,Greek,West Village,(583),4.5 stars out of 5,Snack Taverna
,Delivery,  $    $      ,Cuban,Greenwich Village,(2227),4.6 stars out of 5,Cuba
,Delivery,  $    $      ,Italian,East Village,(914),4.5 stars out of 5,Gnocco
,Delivery,  $    $    $    $  ,Egyptian,West Village,(483),4.1 stars out of 5,Casa La Femme
,Delivery,  $    $      ,Tapas / Small Plates,East Village,(875),4.7 stars out of 5,Nai Tapas
,Delivery,  $    $    $    ,Italian,East Village,(258),4.7 stars out of 5,Risotteria Melotti
,Delivery,  $    $    $    ,Mexican,Greenwich Village,(506),4.5 stars out of 5,Toloache Thompson St.
,Delivery,  $    $      ,Pizzeria,Upper West Side,,,Peperino
,Delivery,  $    $    $    ,Korean,East Village,(41),4.5 stars out of 5,Soogil
,Delivery,  $    $      ,Italian,East Village,(611),4.7 stars out of 5,Double Zero
,Delivery,  $    $      ,French,Hell's Kitchen,(108),4.3 stars out of 5,La Bergamote - Hell's Kitchen
,Delivery,  $    $      ,Italian,West Village,(152),4.5 stars out of 5,Numero 28 Pizzeria - West Village
,Delivery,  $    $    $    ,Italian,Greenwich Village,(1597),4.6 stars out of 5,Monte's Trattoria
,Delivery,  $    $      ,Pizzeria,Lower East Side,(259),4.5 stars out of 5,Sorbillo Pizzeria
,Delivery,  $    $      ,Mediterranean,East Village,(495),4.4 stars out of 5,Nomad Restaurant - East Village
,Delivery,  $    $      ,Indian,Theater District / Times Square,(1517),4.3 stars out of 5,Utsav Indian Bar and Grill
,Delivery,  $    $    $    ,Indian,Midtown East,(1540),4.6 stars out of 5,Amma
,Delivery,  $    $    $    ,Japanese,Midtown East,(471),4.6 stars out of 5,Restaurant Nippon
,Delivery,  $    $    $    ,American,Gramercy / Flatiron,(1539),4.6 stars out of 5,The Little Beet Table
,Delivery,  $    $    $    ,Mediterranean,Hell's Kitchen,(850),4.6 stars out of 5,Ousia
,Delivery,  $    $    $    $  ,Mediterranean,Midtown East,(2137),4.7 stars out of 5,Avra Madison Estiatorio on 60th
,Delivery,  $    $      ,Mediterranean,East Village,(758),4.6 stars out of 5,Balade
,Delivery,  $    $    $    $  ,Sushi,Murray Hill,(126),4.8 stars out of 5,Sushi Ryusei
,Delivery,  $    $    $    ,Korean,Midtown West,(1547),4.5 stars out of 5,Bann Restaurant
,Delivery,  $    $    $    $  ,Steakhouse,Midtown East,(4275),4.7 stars out of 5,The Capital Grille - NY – Chrysler Center
,Delivery,  $    $    $    ,American,Murray Hill,(95),4.5 stars out of 5,Wine 34
,Delivery,  $    $      ,Sushi,Gramercy / Flatiron,(89),4.4 stars out of 5,Mizu Flatiron
,Delivery,  $    $      ,Comfort Food,Greenwich Village,(455),4.6 stars out of 5,White Oak Tavern
,Delivery,  $    $    $    ,French / Japanese,Midtown East,(324),4.5 stars out of 5,MIFUNE New York
,Delivery,  $    $    $    $  ,Italian,Theater District / Times Square,(1498),4.6 stars out of 5,Chazz Palminteri Italian Restaurant
,Delivery,  $    $    $    $  ,Steakhouse,Midtown West,(999),4.3 stars out of 5,Empire Steakhouse - 237 West 54 Street off of Broadway
,Delivery,  $    $      ,Italian,NoMad,(264),4.7 stars out of 5,Cardoncello diVino
,Delivery,  $    $    $    ,French,Theater District / Times Square,(5308),4.6 stars out of 5,Le Rivage
,Delivery,  $    $      ,Italian,East Village,(295),4.7 stars out of 5,Tableside Italian Cook Shoppe
,Delivery,  $    $      ,Indian,Midtown East,(1473),4.6 stars out of 5,Spice Symphony – 50th St.
,Delivery,  $    $    $    ,Italian,Greenwich Village,(2270),4.8 stars out of 5,Palma
,Delivery,  $    $      ,Pizzeria,West Village,(363),4.7 stars out of 5,Brunetti Pizza - West Village
,Delivery,  $    $    $    ,Italian,Theater District / Times Square,(2148),4.5 stars out of 5,iL Punto
,Delivery,  $    $      ,Italian,Hell's Kitchen,(580),4.6 stars out of 5,Il Melograno
,Delivery,  $    $      ,Italian,Midtown West,(1315),4.3 stars out of 5,Azalea
,Delivery,  $    $    $    ,Italian,Upper East Side,(705),4.4 stars out of 5,Serafina Always
,Delivery,  $    $    $    ,Italian,NoHo,(99),4.6 stars out of 5,Gemma - The Bowery Hotel
,Delivery,  $    $      ,Greek,Midtown East,(423),4.5 stars out of 5,Under the Bridge
,Delivery,  $    $    $    $  ,Steakhouse,Midtown East,(1005),4.5 stars out of 5,Ben and Jack's Steakhouse 44th Street
,Delivery,  $    $      ,Italian,East Village,(1037),4.8 stars out of 5,Giano
,Delivery,  $    $      ,Regional Mexican,West Village,(174),4.3 stars out of 5,Caliente Cab Mexican Cafe
,Delivery,  $    $    $    ,Contemporary American,Hell's Kitchen,(34),4.6 stars out of 5,The Restaurant
,Delivery,  $    $      ,Italian,Gramercy / Flatiron,(593),4.6 stars out of 5,Bread & Tulips
,Delivery,  $    $    $    ,Japanese,Hell's Kitchen,(189),4.4 stars out of 5,Haru Hell's Kitchen
,Delivery,  $    $    $    $  ,Steakhouse,Midtown West,(2078),4.6 stars out of 5,Strip House Midtown
,Delivery,  $    $      ,French,Chelsea,(130),4.4 stars out of 5,La Bergamote
,Delivery,  $    $      ,Mexican,Theater District / Times Square,(6360),4.6 stars out of 5,Toloache-Midtown
,Delivery,  $    $      ,Italian,Chelsea,(552),4.4 stars out of 5,Lasagna Restaurant – Chelsea
,Delivery,  $    $      ,French,Midtown West,(3632),4.5 stars out of 5,Rue 57
,Delivery,  $    $    $    ,Asian,Midtown East,(12598),4.5 stars out of 5,TAO Uptown
,Delivery,  $    $    $    ,French,Theater District / Times Square,(6775),4.5 stars out of 5,Marseille
,Delivery,  $    $    $    $  ,Steakhouse,Midtown East,(586),4.4 stars out of 5,Empire Steak House- East
,Delivery,  $    $      ,Contemporary American,Midtown East,(1150),4.6 stars out of 5,Inside Park at St. Bart's
,Delivery,  $    $      ,American,Meatpacking District,(8),4.4 stars out of 5,The Beach at Dream Downtown
,Delivery,  $    $      ,American,Lincoln Square,(876),4.3 stars out of 5,P.J. Clarke's-Lincoln Square
,Delivery,  $    $      ,Italian,Theater District / Times Square,(2694),4.4 stars out of 5,Bocca Di Bacco (Theatre District - 45th St.)
,Delivery,  $    $    $    $  ,Italian,Midtown East,(263),4.8 stars out of 5,San Pietro
,Delivery,  $    $      ,Italian,East Village,(777),4.4 stars out of 5,Cacio e Vino
,Delivery,  $    $    $    ,Italian,Theater District / Times Square,(648),4.3 stars out of 5,Serafina at The Time Hotel
,Delivery,  $    $    $    ,Vegan,West Village,(753),4.6 stars out of 5,Delice & Sarrasin
,Delivery,  $    $      ,Italian,Greenwich Village,(1459),4.5 stars out of 5,Senza Gluten
,Delivery,  $    $    $    ,Steakhouse,Theater District / Times Square,(5299),4.5 stars out of 5,Ruth's Chris Steak House - New York City - Midtown
,Delivery,  $    $      ,Italian,Union Square,(977),4.6 stars out of 5,Ribalta Pizza
,Delivery,  $    $      ,Contemporary American,Midtown West,(31),4.1 stars out of 5,PHD Terrace – Dream Midtown
,Delivery,  $    $    $    ,Seafood,Midtown East,,,Ammos Estiatorio
,Delivery,  $    $    $    $  ,Steakhouse,Midtown West,(4339),4.6 stars out of 5,The Capital Grille - NY - Rockefeller Center
,Delivery,  $    $    $    ,Farm-to-table,Upper East Side,(1117),4.7 stars out of 5,JoJo
,Delivery,  $    $      ,Italian,Midtown West,(1384),4.6 stars out of 5,Patzeria Family & Friends
,Delivery,  $    $    $    ,Italian,Midtown East,(1086),4.6 stars out of 5,Toscana 49
,Delivery,  $    $    $    ,Mexican,Chelsea,(157),4.6 stars out of 5,Kahlo NYC
,Delivery,  $    $      ,Italian,Chelsea,(692),4.2 stars out of 5,Bocca Di Bacco (Chelsea - 20th St.)
,Delivery,  $    $    $    $  ,Italian,East Village,(2735),4.7 stars out of 5,Hearth
,Delivery,  $    $    $    $  ,Steakhouse,Midtown West,(1735),4.5 stars out of 5,Nusr-Et Steakhouse New York
,Delivery,  $    $    $    ,American,West Village,(507),4.4 stars out of 5,The Loyal
,Delivery,  $    $      ,Contemporary American,Union Square,(309),4.4 stars out of 5,Irvington
,Delivery,  $    $      ,Cocktail Bar,Theater District / Times Square,(18),4.1 stars out of 5,Fashion Bar & Restaurant
,Delivery,  $    $    $    $  ,Farm-to-table,West Village,(612),4.8 stars out of 5,Coarse NYC
,Delivery,  $    $    $    ,Turkish,Midtown West,(120),4.6 stars out of 5,Turkuaz Restaurant
,Delivery,  $    $    $    ,Italian,Midtown East,(2902),4.5 stars out of 5,LAVO Italian Restaurant - New York
,Delivery,  $    $    $    ,Steakhouse,Midtown East,(5088),4.8 stars out of 5,Club A Steakhouse
,Delivery,  $    $      ,"Global, International",Midtown West,(275),4.6 stars out of 5,Buenavista Restaurant & Bar
,Delivery,  $    $    $    $  ,French,Midtown East,(3309),4.7 stars out of 5,La Grenouille
,Delivery,  $    $    $    ,Indian,Theater District / Times Square,(210),4.5 stars out of 5,Saar Indian Bistro
,Delivery,  $    $      ,Mexican,Hell's Kitchen,(18),4.3 stars out of 5,Casa Del Toro
,Delivery,  $    $      ,French,Hell's Kitchen,(282),4.5 stars out of 5,Le Privé
,Delivery,  $    $    $    ,Italian,Midtown East,(506),4.7 stars out of 5,Fabio Cucina Italiana
,Delivery,  $    $      ,Japanese,Midtown East,(99),4.5 stars out of 5,Gu Japanese Fusion Sushi and Bar
,Delivery,  $    $    $    ,Bistro,Midtown East,(453),4.1 stars out of 5,Papillon Bistro and Bar
,Delivery,  $    $    $    ,Italian,Midtown East,(16),4.7 stars out of 5,Osteria Delbianco
,Delivery,  $    $      ,Pizzeria,Chelsea,(181),4.5 stars out of 5,Ovest Pizzoteca
,Delivery,  $    $    $    $  ,Italian,Midtown West,(1432),4.8 stars out of 5,Il Tinello
,Delivery,  $    $    $    $  ,Indian,Midtown West,(2012),4.7 stars out of 5,Indian Accent
,Delivery,  $    $      ,Japanese,Midtown West,(4058),4 stars out of 5,Benihana - New York
,Delivery,  $    $    $    ,Steakhouse,Midtown West,(904),4.2 stars out of 5,Frankie and Johnnie's Steakhouse - 46th Street
,Delivery,  $    $      ,Creative Japanese,Gramercy / Flatiron,(13),4.1 stars out of 5,Norikoh- 24th street
,Delivery,  $    $    $    ,American,Upper East Side,(1028),4.4 stars out of 5,The East Pole - Kitchen and Bar
,Delivery,  $    $    $    $  ,French,Upper East Side,(5982),4.8 stars out of 5,Daniel - DBK Terrace
,Delivery,  $    $      ,American,East Village,(39),4.7 stars out of 5,Westville - East Village
,Delivery,  $    $      ,American,Midtown East,(101),4.5 stars out of 5,The Perfect Pint - East
,Delivery,  $    $    $    ,Italian,Upper East Side,(271),4.7 stars out of 5,Felice 64 Wine Bar
,Delivery,  $    $      ,Italian,NoHo,(278),4.4 stars out of 5,Misirizzi
,Delivery,  $    $      ,Sushi,Midtown East,,,MakiMaki Sushi
,Delivery,  $    $    $    ,French,Meatpacking District,(17),3.7 stars out of 5,The Chester
,Delivery,  $    $    $    ,Moroccan,Greenwich Village,(385),3.7 stars out of 5,Le Souk - Greenwich Village
,Delivery,  $    $      ,Mexican,Hell's Kitchen,(1005),4.5 stars out of 5,Tacuba Hell's Kitchen
,Delivery,  $    $    $    ,Italian,East Village,(71),4.5 stars out of 5,Tarallucci e Vino East Village
,Delivery,  $    $    $    $  ,Steakhouse,Midtown East,(1447),4.5 stars out of 5,Wolfgang's Steak House - 54th Street
,Delivery,  $    $    $    $  ,Italian,Upper East Side,(1412),4.5 stars out of 5,Il Mulino New York - Uptown
,Delivery,  $    $      ,Mexican,Union Square,,,Tortaria
,Delivery,  $    $    $    $  ,Japanese,Chelsea,(14),4.7 stars out of 5,Mojo Omakase
,Delivery,  $    $    $    $  ,American,Midtown East,(837),4.6 stars out of 5,Benjamin Steakhouse Prime
,Delivery,  $    $    $    ,Steakhouse,Midtown West,(4254),4.3 stars out of 5,STK - NYC - Midtown
,Delivery,  $    $    $    ,American,Midtown West,(768),4.6 stars out of 5,The Rag Trader
,Delivery,  $    $    $    $  ,Steakhouse,Meatpacking District,(2259),4.4 stars out of 5,STK - NYC - Meatpacking
,Delivery,  $    $      ,Mexican,Theater District / Times Square,(30),4.5 stars out of 5,Tito Murphy's
,Delivery,  $    $      ,American,Gramercy / Flatiron,(2996),4.7 stars out of 5,The Smith - Nomad
,Delivery,  $    $      ,American,Midtown East,(306),4 stars out of 5,The Liberty NYC
,Delivery,  $    $    $    $  ,Seafood,Midtown East,(4605),4.7 stars out of 5,Avra Estiatorio on 48th
,Delivery,  $    $      ,Wine Bar,Midtown West,(2628),4.6 stars out of 5,AYZA Wine & Chocolate Bar
,Delivery,  $    $    $    $  ,Steak,West Village,(406),4.6 stars out of 5,Catch Steak
,Delivery,  $    $    $    ,Greek,Chelsea,(77),4 stars out of 5,Mykonos Bleu Restaurant and Rooftop
,Delivery,  $    $    $    ,Italian,Murray Hill,(2369),4.5 stars out of 5,I Trulli
,Delivery,  $    $    $    ,Italian,Gramercy / Flatiron,(1854),4.8 stars out of 5,"Novitá - New York City, Manhattan"
,Delivery,  $    $    $    ,Lebanese,Gramercy / Flatiron,(6171),4.6 stars out of 5,ilili
,Delivery,  $    $    $    ,Contemporary American,Midtown East,(768),4.5 stars out of 5,Park Avenue Tavern
,Delivery,  $    $    $    ,Contemporary American,Midtown West,(2457),4.3 stars out of 5,Haven Rooftop
,Delivery,  $    $      ,Steakhouse,Midtown West,(10013),4.7 stars out of 5,Del Frisco's Double Eagle Steakhouse - New York City
,Delivery,  $    $    $    ,French,Gramercy / Flatiron,(916),4.4 stars out of 5,Boucherie - Union Square
,Delivery,  $    $    $    ,Korean,Midtown East,(224),4.6 stars out of 5,Dons Bogam BBQ & Wine Bar
,Delivery,  $    $    $    ,Chinese,Gramercy / Flatiron,(649),4.3 stars out of 5,Jue Lan Club
,Delivery,  $    $      ,Mexican,Midtown East,(2027),4.3 stars out of 5,Sinigual - NY
,Delivery,  $    $    $    ,Tapas / Small Plates,NoMad,(231),4.3 stars out of 5,Bazar Tapas Bar and Restaurant
,Delivery,  $    $      ,Steakhouse,Rockefeller Center Midtown,(3361),4.5 stars out of 5,Del Frisco's Grille - NYC
,Delivery,  $    $    $    $  ,American,Murray Hill,(898),4.6 stars out of 5,Fine & Rare
,Delivery,  $    $      ,Italian,West Village,(1386),4.7 stars out of 5,Olio e Più
,Delivery,  $    $    $    $  ,Steakhouse,Rockefeller Center Midtown,(3040),4.7 stars out of 5,Mastro's Steakhouse - New York City
,Delivery,  $    $    $    ,Bar / Lounge / Bottle Service,Midtown West,(74),4.5 stars out of 5,Castell Rooftop Lounge
,Delivery,  $    $      ,Italian,Gramercy / Flatiron,(1842),4.6 stars out of 5,Bocca Cucina & Bar
,Delivery,  $    $      ,American,Midtown East,(5499),4.6 stars out of 5,The Smith - Midtown
,Delivery,  $    $      ,American,Murray Hill,(349),3.9 stars out of 5,Tavern 29
,Delivery,  $    $    $    ,Seafood,Rockefeller Center Midtown,(3128),4.7 stars out of 5,Ocean Prime - New York
,Delivery,  $    $    $    ,Italian,Chelsea,(1273),4.7 stars out of 5,Trattoria Zero Otto Nove
,Delivery,  $    $    $    ,French,West Village,(1288),4.5 stars out of 5,Boucherie - West Village
,Delivery,  $    $    $    ,Italian,Chelsea,(1186),4.5 stars out of 5,Bottino
,Delivery,  $    $      ,Korean,Midtown West,(283),4.7 stars out of 5,Osamil
,Delivery,  $    $    $    ,French,Chelsea,(28),4.4 stars out of 5,LOULOU
,Delivery,  $    $    $    $  ,Italian,Chelsea,(866),4.8 stars out of 5,da Umberto
,Delivery,  $    $      ,French,Murray Hill,(1508),4.7 stars out of 5,Le Parisien
,Delivery,  $    $    $    ,Japanese,Theater District / Times Square,(1953),4.3 stars out of 5,Haru Sushi - W 43rd
,Delivery,  $    $      ,Italian,Upper East Side,(23),4.9 stars out of 5,Piccola Cucina Uptown
,Delivery,  $    $      ,American,Midtown West,(682),4.4 stars out of 5,The Blue Dog Cookhouse And Bar
,Delivery,  $    $    $    ,Italian,West Village,(229),4.6 stars out of 5,Da Andrea
,Delivery,  $    $    $    ,Contemporary American,Meatpacking District,(1015),4.2 stars out of 5,STK Rooftop
,Delivery,  $    $    $    ,Spanish,Union Square,(1602),4.7 stars out of 5,Casa Mono
,Delivery,  $    $    $    ,Mexican,Midtown West,(817),4.1 stars out of 5,Cantina Rooftop
,Delivery,  $    $    $    ,Seafood,Chelsea,(215),4.5 stars out of 5,Seamore's - Chelsea
,Delivery,  $    $    $    ,Italian,NoMad,(431),4.5 stars out of 5,Ulivo
,Delivery,  $    $    $    $  ,American,Chelsea,(1892),4.6 stars out of 5,L'Amico
,Delivery,  $    $      ,American,NoMad,(465),4.2 stars out of 5,Woodpecker by David Burke
,Delivery,  $    $    $    ,Peruvian,West Village,(243),4.2 stars out of 5,Baby Brasa Organic
,Delivery,  $    $      ,French,Upper West Side,(7916),4.5 stars out of 5,Bar Boulud
,Delivery,  $    $      ,American,Midtown West,(100),3.6 stars out of 5,Elsie Rooftop
,Delivery,  $    $      ,American,Midtown East,(299),4.4 stars out of 5,Copinette
,Delivery,  $    $    $    ,Italian,Midtown East,(528),4.5 stars out of 5,Valbella Midtown
